label	s1	s2	sharedsobs	braycurtis	spearman	thetayc	thetayc_lci	thetayc_hci	jsd	sharednseqs
0.03	d19_1271_3	d4_1269_1	84	0.689925	0.714988	0.732569	0.723522	0.741617	0.400173	48943
0.03	d1_1203_1	d4_1269_1	5	0.924834	0.827853	0.931803	0.927987	0.935619	0.568189	34670
0.03	d1_1203_2	d4_1269_1	4	0.918734	0.832545	0.923084	0.918744	0.927424	0.573353	32412
0.03	d1_1207_1	d4_1269_1	7	0.921558	0.825649	0.928452	0.924431	0.932473	0.569502	33273
0.03	d1_1207_2	d4_1269_1	7	0.910304	0.827474	0.925137	0.920914	0.929361	0.56994	30570
0.03	d1_1268_1	d4_1269_1	19	0.91817	0.843074	0.932827	0.929077	0.936578	0.561888	32751
0.03	d1_1268_2	d4_1269_1	16	0.937953	0.84562	0.933175	0.929446	0.936904	0.56347	44128
0.03	d1_1269_2	d4_1269_1	96	0.377181	0.908142	0.276929	0.256412	0.297446	0.081468	30606
0.03	d1_1269_3	d4_1269_1	29	0.528021	0.858857	0.602412	0.590535	0.614289	0.206907	35277
0.03	d1_1270_1	d4_1269_1	19	0.937052	0.843667	0.933194	0.929468	0.93692	0.561436	43115
0.03	d1_1270_2	d4_1269_1	13	0.929624	0.823885	0.92834	0.924317	0.932362	0.566601	37797
0.03	d1_1271_1	d4_1269_1	7	0.941437	0.825658	0.931474	0.927643	0.935305	0.566869	45011
0.03	d1_1271_2	d4_1269_1	4	0.925716	0.822625	0.926315	0.92217	0.930461	0.570385	35243
0.03	d4_1203_2	d4_1269_1	30	0.598831	0.844433	0.68485	0.6751	0.694601	0.326349	36284
0.03	d4_1203_3	d4_1269_1	28	0.628721	0.833645	0.643682	0.633099	0.654266	0.313191	38230
0.03	d4_1203_4	d4_1269_1	30	0.650879	0.835117	0.682993	0.672559	0.693427	0.34612	38680
0.03	d4_1207_1	d4_1269_1	47	0.571872	0.851353	0.681347	0.669752	0.692943	0.228975	35438
0.03	d4_1207_2	d4_1269_1	54	0.508035	0.849947	0.56918	0.554897	0.583463	0.203945	39450
0.03	d4_1207_3	d4_1269_1	110	0.443477	0.89313	0.482077	0.468266	0.495888	0.176465	40656
0.03	d4_1268_3	d4_1269_1	23	0.88841	0.849967	0.915129	0.910283	0.919975	0.554014	26436
0.03	d11_1203_1	d4_1269_2	8	0.862652	0.847406	0.884233	0.879045	0.889421	0.509522	42345
0.03	d11_1203_2	d4_1269_2	15	0.842673	0.857783	0.865827	0.860196	0.871458	0.496324	37743
0.03	d11_1203_3	d4_1269_2	9	0.826687	0.845534	0.863789	0.858079	0.869499	0.500264	34031
0.03	d11_1203_4	d4_1269_2	8	0.852872	0.844451	0.874732	0.869299	0.880166	0.507098	39639
0.03	d11_1207_1	d4_1269_2	11	0.844955	0.844594	0.864845	0.858886	0.870803	0.508196	37731
0.03	d11_1207_2	d4_1269_2	11	0.850275	0.845999	0.887941	0.883101	0.892781	0.511961	38938
0.03	d11_1207_3	d4_1269_2	11	0.872024	0.84495	0.869436	0.863745	0.875128	0.506974	45946
0.03	d11_1207_4	d4_1269_2	8	0.856045	0.829876	0.871284	0.865421	0.877148	0.506058	40332
0.03	d11_1268_1	d4_1269_2	17	0.934029	0.863271	0.929282	0.925434	0.933129	0.559741	42382
0.03	d11_1268_2	d4_1269_2	23	0.94575	0.865972	0.929158	0.925305	0.933011	0.558781	52535
0.03	d11_1269_1	d4_1269_2	15	0.905406	0.846576	0.899399	0.894427	0.904371	0.515505	61970
0.03	d11_1269_2	d4_1269_2	19	0.887715	0.855544	0.861284	0.855304	0.867263	0.490217	51975
0.03	d11_1270_1	d4_1269_2	12	0.921626	0.863873	0.887349	0.882269	0.892429	0.491515	69589
0.03	d11_1270_2	d4_1269_2	10	0.848491	0.860971	0.890046	0.884979	0.895114	0.48963	35945
0.03	d11_1271_1	d4_1269_2	18	0.882009	0.86866	0.863184	0.857611	0.868756	0.480526	46241
0.03	d11_1271_2	d4_1269_2	18	0.88943	0.865464	0.858238	0.852569	0.863907	0.476402	49923
0.03	d19_1203_1	d4_1269_2	7	0.675176	0.858103	0.712685	0.702385	0.722985	0.382638	33298
0.03	d19_1203_2	d4_1269_2	32	0.406908	0.878549	0.394114	0.380022	0.408206	0.168978	33644
0.03	d19_1203_3	d4_1269_2	17	0.693062	0.859262	0.627942	0.616705	0.63918	0.378569	41018
0.03	d19_1203_4	d4_1269_2	15	0.731554	0.848994	0.64875	0.637793	0.659708	0.380851	41282
0.03	d19_1207_1	d4_1269_2	20	0.718034	0.834152	0.713603	0.703651	0.723554	0.442729	36742
0.03	d19_1207_2A	d4_1269_2	6	0.91599	0.84594	0.919161	0.914703	0.923619	0.575812	32758
0.03	d19_1207_2B	d4_1269_2	13	0.708603	0.85717	0.770246	0.76243	0.778063	0.364072	35896
0.03	d19_1207_3	d4_1269_2	15	0.727697	0.856515	0.710291	0.700334	0.720248	0.36335	43694
0.03	d19_1207_4	d4_1269_2	22	0.72329	0.840485	0.680448	0.669032	0.691864	0.389257	38965
0.03	d19_1268_1	d4_1269_2	98	0.640256	0.86989	0.286254	0.273031	0.299476	0.108409	94039
0.03	d19_1268_2	d4_1269_2	91	0.523161	0.867797	0.306474	0.294451	0.318497	0.156225	62218
0.03	d19_1268_3	d4_1269_2	93	0.403083	0.868416	0.27355	0.260169	0.286931	0.142573	44301
0.03	d19_1269_1	d4_1269_2	81	0.805405	0.727683	0.878126	0.873152	0.8831	0.469638	53136
0.03	d19_1269_2	d4_1269_2	85	0.808441	0.764475	0.833015	0.826148	0.839883	0.445536	57883
0.03	d19_1269_3	d4_1269_2	77	0.814612	0.753573	0.905002	0.900508	0.909497	0.501333	41815
0.03	d19_1270_1	d4_1269_2	78	0.599965	0.892432	0.439138	0.425749	0.452526	0.204389	56785
0.03	d19_1270_2	d4_1269_2	80	0.568604	0.87609	0.519303	0.506614	0.531992	0.208082	55981
0.03	d19_1270_3	d4_1269_2	90	0.588659	0.823633	0.351701	0.33895	0.364453	0.240986	53965
0.03	d19_1271_1	d4_1269_2	70	0.772586	0.731584	0.814584	0.807991	0.821177	0.419251	62239
0.03	d19_1271_2	d4_1269_2	79	0.81173	0.70091	0.851038	0.844622	0.857454	0.470492	51851
0.03	d19_1271_3	d4_1269_2	75	0.760687	0.724026	0.834942	0.828346	0.841539	0.445726	48798
0.03	d1_1203_1	d4_1269_2	6	0.92029	0.852842	0.927317	0.923352	0.931283	0.56256	34525
0.03	d1_1203_2	d4_1269_2	5	0.913844	0.857365	0.918089	0.91358	0.922598	0.569207	32267
0.03	d1_1207_1	d4_1269_2	8	0.916808	0.850956	0.923751	0.919572	0.927929	0.563875	33128
0.03	d1_1207_2	d4_1269_2	8	0.905078	0.852548	0.920125	0.915734	0.924517	0.565002	30425
0.03	d1_1268_1	d4_1269_2	19	0.913022	0.866276	0.928416	0.924519	0.932313	0.556023	32606
0.03	d1_1268_2	d4_1269_2	18	0.934247	0.872857	0.928802	0.924928	0.932675	0.55768	43983
0.03	d1_1269_2	d4_1269_2	91	0.43495	0.921643	0.487428	0.467429	0.507427	0.091837	30461
0.03	d1_1269_3	d4_1269_2	27	0.448082	0.877473	0.546039	0.533265	0.558813	0.179742	35132
0.03	d1_1270_1	d4_1269_2	19	0.933488	0.866607	0.928784	0.924913	0.932655	0.555692	42970
0.03	d1_1270_2	d4_1269_2	14	0.925422	0.849563	0.923655	0.919475	0.927835	0.561065	37652
0.03	d1_1271_1	d4_1269_2	8	0.937993	0.850868	0.92698	0.922999	0.93096	0.561232	44866
0.03	d1_1271_2	d4_1269_2	5	0.921249	0.847728	0.921465	0.917157	0.925774	0.564912	35098
0.03	d4_1203_2	d4_1269_2	29	0.677191	0.865531	0.789939	0.782533	0.797345	0.382176	36139
0.03	d4_1203_3	d4_1269_2	27	0.703033	0.854816	0.792005	0.784403	0.799607	0.379981	38085
0.03	d4_1203_4	d4_1269_2	28	0.724718	0.854352	0.831445	0.824588	0.838301	0.412231	38535
0.03	d4_1207_1	d4_1269_2	46	0.556003	0.873209	0.648448	0.63612	0.660776	0.234971	35293
0.03	d4_1207_2	d4_1269_2	52	0.51426	0.86977	0.538357	0.52365	0.553063	0.214528	39305
0.03	d4_1207_3	d4_1269_2	95	0.423959	0.885212	0.42261	0.409095	0.436126	0.174809	40511
0.03	d4_1268_3	d4_1269_2	22	0.884219	0.870966	0.909546	0.904504	0.914589	0.549188	26291
0.03	d4_1269_1	d4_1269_2	103	0.188913	0.922113	0.133544	0.12012	0.146969	0.034788	38965
0.03	d11_1203_1	d4_1270_1	6	0.429592	0.939421	0.451356	0.441199	0.461513	0.256715	40322
0.03	d11_1203_2	d4_1270_1	8	0.458063	0.938124	0.440948	0.429226	0.452669	0.23977	35720
0.03	d11_1203_3	d4_1270_1	5	0.555049	0.933425	0.530542	0.517606	0.543479	0.266407	32008
0.03	d11_1203_4	d4_1270_1	7	0.472459	0.939284	0.464038	0.453025	0.47505	0.258329	37616
0.03	d11_1207_1	d4_1270_1	6	0.500896	0.931001	0.424413	0.412889	0.435938	0.262327	35708
0.03	d11_1207_2	d4_1270_1	7	0.564513	0.934678	0.606304	0.595884	0.616723	0.299844	36915
0.03	d11_1207_3	d4_1270_1	6	0.411379	0.931172	0.434485	0.424826	0.444143	0.26132	43923
0.03	d11_1207_4	d4_1270_1	7	0.394398	0.926472	0.344474	0.334388	0.35456	0.232049	38309
0.03	d11_1268_1	d4_1270_1	12	0.763324	0.948668	0.753224	0.745292	0.761156	0.359514	40359
0.03	d11_1268_2	d4_1270_1	16	0.810461	0.947504	0.753007	0.745067	0.760947	0.359715	50512
0.03	d11_1269_1	d4_1270_1	9	0.571722	0.93112	0.340007	0.331599	0.348414	0.219933	59947
0.03	d11_1269_2	d4_1270_1	11	0.428131	0.93584	0.191169	0.18456	0.197779	0.161001	49952
0.03	d11_1270_1	d4_1270_1	12	0.527366	0.959491	0.097141	0.089086	0.105196	0.037213	67566
0.03	d11_1270_2	d4_1270_1	10	0.207417	0.957337	0.122869	0.113425	0.132314	0.066617	33922
0.03	d11_1271_1	d4_1270_1	12	0.348501	0.951138	0.085525	0.07956	0.091489	0.065239	44218
0.03	d11_1271_2	d4_1270_1	13	0.397662	0.950056	0.166237	0.156101	0.176373	0.076044	47900
0.03	d19_1203_1	d4_1270_1	6	0.839233	0.951441	0.917475	0.913255	0.921695	0.46186	31275
0.03	d19_1203_2	d4_1270_1	17	0.870592	0.941022	0.887196	0.881212	0.893179	0.478455	31621
0.03	d19_1203_3	d4_1270_1	6	0.727145	0.931203	0.781717	0.774483	0.788952	0.40042	38995
0.03	d19_1203_4	d4_1270_1	6	0.689396	0.926525	0.744634	0.736638	0.752629	0.389805	39259
0.03	d19_1207_1	d4_1270_1	7	0.832484	0.905885	0.818106	0.810565	0.825647	0.474883	34719
0.03	d19_1207_2A	d4_1270_1	6	0.661493	0.942948	0.747861	0.739497	0.756226	0.365535	30735
0.03	d19_1207_2B	d4_1270_1	9	0.478168	0.944112	0.43406	0.421148	0.446972	0.236423	33873
0.03	d19_1207_3	d4_1270_1	7	0.734684	0.935914	0.870062	0.865529	0.874595	0.411745	41671
0.03	d19_1207_4	d4_1270_1	8	0.866818	0.909277	0.910374	0.906128	0.914619	0.513538	36942
0.03	d19_1268_1	d4_1270_1	21	0.902017	0.806673	0.967202	0.965898	0.968506	0.589611	92016
0.03	d19_1268_2	d4_1270_1	21	0.911587	0.819537	0.952113	0.949977	0.954249	0.574944	60195
0.03	d19_1268_3	d4_1270_1	21	0.933914	0.815234	0.954689	0.951909	0.95747	0.582036	42278
0.03	d19_1269_1	d4_1270_1	21	0.874944	0.719841	0.883955	0.879461	0.888449	0.540251	51113
0.03	d19_1269_2	d4_1270_1	23	0.772825	0.748268	0.781441	0.775407	0.787475	0.471392	55860
0.03	d19_1269_3	d4_1270_1	22	0.931293	0.751698	0.920173	0.915679	0.924668	0.585924	39792
0.03	d19_1270_1	d4_1270_1	18	0.896315	0.862276	0.959725	0.957788	0.961662	0.568424	54762
0.03	d19_1270_2	d4_1270_1	20	0.572668	0.84834	0.532056	0.52378	0.540332	0.333501	53958
0.03	d19_1270_3	d4_1270_1	22	0.950406	0.783383	0.983141	0.98191	0.984372	0.624032	51942
0.03	d19_1271_1	d4_1270_1	20	0.792979	0.740564	0.844732	0.840088	0.849377	0.487832	60216
0.03	d19_1271_2	d4_1270_1	23	0.821386	0.702175	0.818488	0.812538	0.824438	0.502249	49828
0.03	d19_1271_3	d4_1270_1	21	0.856248	0.728136	0.851168	0.845592	0.856743	0.522998	46775
0.03	d1_1203_1	d4_1270_1	4	0.680204	0.944149	0.7486	0.740474	0.756727	0.346676	32502
0.03	d1_1203_2	d4_1270_1	4	0.656262	0.950299	0.733183	0.724438	0.741928	0.349727	30244
0.03	d1_1207_1	d4_1270_1	5	0.665777	0.940541	0.740765	0.73232	0.74921	0.342748	31105
0.03	d1_1207_2	d4_1270_1	6	0.632984	0.944236	0.757172	0.74894	0.765404	0.369277	28402
0.03	d1_1268_1	d4_1270_1	10	0.681653	0.941742	0.751387	0.743374	0.7594	0.352492	30583
0.03	d1_1268_2	d4_1270_1	11	0.767112	0.952247	0.752139	0.744163	0.760115	0.354642	41960
0.03	d1_1269_2	d4_1270_1	18	0.776637	0.858781	0.57052	0.555933	0.585107	0.379933	28438
0.03	d1_1269_3	d4_1270_1	14	0.740494	0.943091	0.785346	0.777092	0.793601	0.413375	33109
0.03	d1_1270_1	d4_1270_1	14	0.761741	0.951002	0.752399	0.744431	0.760368	0.355172	40947
0.03	d1_1270_2	d4_1270_1	11	0.707261	0.940433	0.740486	0.732037	0.748935	0.340694	35629
0.03	d1_1271_1	d4_1270_1	7	0.75688	0.945454	0.747835	0.739686	0.755985	0.344636	42843
0.03	d1_1271_2	d4_1270_1	6	0.685442	0.946451	0.736752	0.72815	0.745354	0.343783	33075
0.03	d4_1203_2	d4_1270_1	9	0.603646	0.918549	0.589656	0.577966	0.601346	0.309346	34116
0.03	d4_1203_3	d4_1270_1	9	0.486107	0.912956	0.392741	0.381128	0.404353	0.253149	36062
0.03	d4_1203_4	d4_1270_1	10	0.576194	0.912953	0.504277	0.492983	0.515572	0.307076	36512
0.03	d4_1207_1	d4_1270_1	14	0.894079	0.899471	0.928142	0.9242	0.932085	0.52041	33270
0.03	d4_1207_2	d4_1270_1	16	0.840996	0.889526	0.876482	0.871208	0.881756	0.483643	37282
0.03	d4_1207_3	d4_1270_1	19	0.889212	0.821063	0.917505	0.913364	0.921646	0.537466	38488
0.03	d4_1268_3	d4_1270_1	15	0.507994	0.950833	0.697386	0.687442	0.70733	0.282054	24268
0.03	d4_1269_1	d4_1270_1	21	0.776623	0.839433	0.747048	0.738297	0.755798	0.426824	36942
0.03	d4_1269_2	d4_1270_1	20	0.851455	0.860353	0.860131	0.854081	0.86618	0.492286	36797
0.03	d11_1203_1	d4_1270_2	3	0.459758	0.942693	0.441863	0.431467	0.45226	0.238977	33348
0.03	d11_1203_2	d4_1270_2	8	0.361094	0.948482	0.437838	0.425692	0.449985	0.22241	28746
0.03	d11_1203_3	d4_1270_2	3	0.458976	0.939168	0.532533	0.519101	0.545966	0.251018	25034
0.03	d11_1203_4	d4_1270_2	5	0.392272	0.945002	0.459563	0.448288	0.470837	0.241081	30642
0.03	d11_1207_1	d4_1270_2	4	0.387694	0.936822	0.422182	0.41032	0.434045	0.244606	28734
0.03	d11_1207_2	d4_1270_2	5	0.469824	0.940347	0.605584	0.595011	0.616156	0.285541	29941
0.03	d11_1207_3	d4_1270_2	5	0.494547	0.93923	0.431363	0.421455	0.441272	0.243643	36949
0.03	d11_1207_4	d4_1270_2	4	0.42652	0.929881	0.3333	0.32286	0.34374	0.213035	31335
0.03	d11_1268_1	d4_1270_2	12	0.814587	0.959201	0.743786	0.733336	0.754236	0.343348	33385
0.03	d11_1268_2	d4_1270_2	18	0.857228	0.962828	0.743569	0.733108	0.754031	0.343362	43538
0.03	d11_1269_1	d4_1270_2	8	0.644498	0.939193	0.309935	0.301171	0.318699	0.198218	52973
0.03	d11_1269_2	d4_1270_2	14	0.561404	0.953212	0.167496	0.160919	0.174072	0.137476	42978
0.03	d11_1270_1	d4_1270_2	11	0.669956	0.967317	0.041076	0.034037	0.048114	0.02079	60592
0.03	d11_1270_2	d4_1270_2	7	0.299763	0.960486	0.05449	0.045987	0.062994	0.038219	26948
0.03	d11_1271_1	d4_1270_2	16	0.492858	0.970869	0.03554	0.029666	0.041414	0.037221	37244
0.03	d11_1271_2	d4_1270_2	15	0.537556	0.965083	0.129418	0.117043	0.141793	0.049641	40926
0.03	d19_1203_1	d4_1270_2	4	0.793424	0.956909	0.91561	0.911297	0.919924	0.454848	24301
0.03	d19_1203_2	d4_1270_2	16	0.834138	0.949297	0.895698	0.88994	0.901456	0.485062	24647
0.03	d19_1203_3	d4_1270_2	4	0.667968	0.93689	0.78176	0.774563	0.788957	0.390493	32021
0.03	d19_1203_4	d4_1270_2	4	0.622549	0.932266	0.740669	0.73261	0.748728	0.378081	32285
0.03	d19_1207_1	d4_1270_2	4	0.790881	0.90946	0.819705	0.812246	0.827164	0.467941	27745
0.03	d19_1207_2A	d4_1270_2	4	0.710366	0.948544	0.740371	0.729534	0.751208	0.340152	23761
0.03	d19_1207_2B	d4_1270_2	6	0.395442	0.947521	0.433746	0.420211	0.447281	0.215422	26899
0.03	d19_1207_3	d4_1270_2	6	0.685448	0.943968	0.86533	0.860694	0.869966	0.39962	34697
0.03	d19_1207_4	d4_1270_2	5	0.838962	0.912895	0.90868	0.904381	0.912979	0.510146	29968
0.03	d19_1268_1	d4_1270_2	18	0.903671	0.813228	0.971001	0.969657	0.972346	0.591391	85042
0.03	d19_1268_2	d4_1270_2	18	0.906202	0.82537	0.954086	0.951986	0.956185	0.573039	53221
0.03	d19_1268_3	d4_1270_2	18	0.920915	0.820841	0.957927	0.955251	0.960604	0.582381	35304
0.03	d19_1269_1	d4_1270_2	19	0.85523	0.729776	0.891646	0.887342	0.89595	0.53959	44139
0.03	d19_1269_2	d4_1270_2	20	0.747249	0.756037	0.794115	0.788268	0.799963	0.469074	48886
0.03	d19_1269_3	d4_1270_2	19	0.916753	0.760438	0.923086	0.918755	0.927417	0.580013	32818
0.03	d19_1270_1	d4_1270_2	15	0.918599	0.866945	0.966533	0.964712	0.968354	0.580212	47788
0.03	d19_1270_2	d4_1270_2	17	0.664354	0.853043	0.549147	0.540712	0.557583	0.330624	46984
0.03	d19_1270_3	d4_1270_2	20	0.952766	0.790853	0.988196	0.987114	0.989279	0.632042	44968
0.03	d19_1271_1	d4_1270_2	20	0.813042	0.755887	0.861658	0.857267	0.866049	0.496291	53242
0.03	d19_1271_2	d4_1270_2	21	0.795818	0.714714	0.831493	0.825786	0.837201	0.502226	42854
0.03	d19_1271_3	d4_1270_2	20	0.830909	0.74143	0.860168	0.854813	0.865523	0.520715	39801
0.03	d1_1203_1	d4_1270_2	2	0.73057	0.949744	0.739269	0.72858	0.749958	0.327575	25528
0.03	d1_1203_2	d4_1270_2	3	0.704254	0.958122	0.725048	0.713616	0.736481	0.32512	23270
0.03	d1_1207_1	d4_1270_2	5	0.714641	0.950877	0.731745	0.720668	0.742822	0.320535	24131
0.03	d1_1207_2	d4_1270_2	4	0.677711	0.949827	0.749815	0.739272	0.760357	0.34372	21428
0.03	d1_1268_1	d4_1270_2	11	0.730611	0.954335	0.742053	0.731505	0.752602	0.335702	23609
0.03	d1_1268_2	d4_1270_2	14	0.817013	0.969487	0.742717	0.732213	0.753222	0.337963	34986
0.03	d1_1269_2	d4_1270_2	15	0.704342	0.863494	0.584962	0.57043	0.599493	0.366522	21464
0.03	d1_1269_3	d4_1270_2	16	0.670939	0.958335	0.792659	0.784058	0.801259	0.399934	26135
0.03	d1_1270_1	d4_1270_2	15	0.811968	0.963906	0.742981	0.732485	0.753477	0.338263	33973
0.03	d1_1270_2	d4_1270_2	12	0.758367	0.953251	0.731512	0.720429	0.742594	0.318507	28655
0.03	d1_1271_1	d4_1270_2	5	0.807912	0.950929	0.738515	0.727796	0.749234	0.325407	35869
0.03	d1_1271_2	d4_1270_2	3	0.736409	0.94969	0.727991	0.716721	0.739261	0.320846	26101
0.03	d4_1203_2	d4_1270_2	10	0.529659	0.931541	0.597565	0.585469	0.609662	0.29383	27142
0.03	d4_1203_3	d4_1270_2	9	0.382357	0.923773	0.397861	0.385601	0.410121	0.234199	29088
0.03	d4_1203_4	d4_1270_2	8	0.47857	0.919074	0.506517	0.495043	0.51799	0.289179	29538
0.03	d4_1207_1	d4_1270_2	14	0.865911	0.910643	0.926565	0.922563	0.930568	0.514115	26296
0.03	d4_1207_2	d4_1270_2	14	0.804474	0.89648	0.875605	0.870339	0.88087	0.475456	30308
0.03	d4_1207_3	d4_1270_2	16	0.865837	0.826796	0.920612	0.916544	0.92468	0.532774	31514
0.03	d4_1268_3	d4_1270_2	16	0.53267	0.963514	0.711988	0.699797	0.72418	0.297966	17294
0.03	d4_1269_1	d4_1270_2	18	0.724907	0.844022	0.756571	0.74802	0.765123	0.417527	29968
0.03	d4_1269_2	d4_1270_2	16	0.817054	0.8629	0.865517	0.859589	0.871445	0.485212	29823
0.03	d4_1270_1	d4_1270_2	14	0.253525	0.954552	0.028164	0.023458	0.03287	0.013877	27800
0.03	d11_1203_1	d4_1271_1	3	0.87771	0.934428	0.89276	0.888217	0.897303	0.540523	44092
0.03	d11_1203_2	d4_1271_1	5	0.823905	0.933146	0.802791	0.795295	0.810287	0.486788	39490
0.03	d11_1203_3	d4_1271_1	4	0.810107	0.933104	0.733737	0.723731	0.743742	0.460215	35778
0.03	d11_1203_4	d4_1271_1	3	0.85541	0.932043	0.852738	0.846761	0.858715	0.516079	41386
0.03	d11_1207_1	d4_1271_1	3	0.870611	0.926042	0.856046	0.849759	0.862334	0.522743	39478
0.03	d11_1207_2	d4_1271_1	7	0.843825	0.936529	0.831966	0.825335	0.838597	0.505009	40685
0.03	d11_1207_3	d4_1271_1	3	0.843876	0.926225	0.857352	0.852161	0.862544	0.521386	47693
0.03	d11_1207_4	d4_1271_1	4	0.873999	0.921455	0.882004	0.876908	0.887101	0.532894	42079
0.03	d11_1268_1	d4_1271_1	10	0.499785	0.94633	0.370201	0.360617	0.379785	0.202912	44129
0.03	d11_1268_2	d4_1271_1	13	0.593014	0.942745	0.369536	0.359945	0.379127	0.203535	54282
0.03	d11_1269_1	d4_1271_1	6	0.894753	0.926066	0.942374	0.940208	0.94454	0.576133	63717
0.03	d11_1269_2	d4_1271_1	10	0.7273	0.935359	0.793745	0.787972	0.799518	0.464242	53722
0.03	d11_1270_1	d4_1271_1	6	0.646518	0.947559	0.841145	0.837448	0.844842	0.414738	71336
0.03	d11_1270_2	d4_1271_1	8	0.797039	0.954748	0.855933	0.850109	0.861757	0.456926	37692
0.03	d11_1271_1	d4_1271_1	14	0.548637	0.957919	0.665043	0.656924	0.673162	0.374088	47988
0.03	d11_1271_2	d4_1271_1	13	0.571241	0.952197	0.533117	0.524419	0.541815	0.334842	51670
0.03	d19_1203_1	d4_1271_1	3	0.916108	0.946534	0.933355	0.929367	0.937342	0.537738	35045
0.03	d19_1203_2	d4_1271_1	10	0.949027	0.926726	0.95825	0.955061	0.96144	0.581751	35391
0.03	d19_1203_3	d4_1271_1	3	0.916287	0.926275	0.923187	0.919237	0.927137	0.56318	42765
0.03	d19_1203_4	d4_1271_1	4	0.9551	0.923973	0.968993	0.966814	0.971172	0.608854	43029
0.03	d19_1207_1	d4_1271_1	4	0.978955	0.900982	0.979817	0.977679	0.981955	0.640867	38489
0.03	d19_1207_2A	d4_1271_1	6	0.291755	0.945144	0.200839	0.192741	0.208938	0.128406	34505
0.03	d19_1207_2B	d4_1271_1	6	0.791302	0.939183	0.737821	0.728413	0.747228	0.443493	37643
0.03	d19_1207_3	d4_1271_1	6	0.903963	0.935655	0.95708	0.954893	0.959267	0.55555	45441
0.03	d19_1207_4	d4_1271_1	6	0.980399	0.906774	0.988177	0.986822	0.989532	0.650478	40712
0.03	d19_1268_1	d4_1271_1	21	0.910926	0.80867	0.942601	0.940687	0.944515	0.584365	95786
0.03	d19_1268_2	d4_1271_1	22	0.94669	0.823028	0.963932	0.961947	0.965916	0.613507	63965
0.03	d19_1268_3	d4_1271_1	22	0.958391	0.819149	0.974414	0.972366	0.976463	0.615693	46048
0.03	d19_1269_1	d4_1271_1	19	0.969936	0.716226	0.98796	0.986918	0.989002	0.64205	54883
0.03	d19_1269_2	d4_1271_1	18	0.962033	0.739085	0.982663	0.981376	0.98395	0.631474	59630
0.03	d19_1269_3	d4_1271_1	18	0.991369	0.745888	0.995059	0.994071	0.996046	0.671128	43562
0.03	d19_1270_1	d4_1271_1	17	0.943211	0.860969	0.977807	0.976515	0.979099	0.616531	58532
0.03	d19_1270_2	d4_1271_1	16	0.928873	0.840436	0.958673	0.956578	0.960767	0.588935	57728
0.03	d19_1270_3	d4_1271_1	17	0.962019	0.773263	0.9846	0.983492	0.985709	0.634371	55712
0.03	d19_1271_1	d4_1271_1	20	0.920076	0.743159	0.967596	0.965939	0.969254	0.59811	63986
0.03	d19_1271_2	d4_1271_1	19	0.959327	0.697152	0.985442	0.984379	0.986505	0.633231	53598
0.03	d19_1271_3	d4_1271_1	19	0.973252	0.726112	0.989781	0.988821	0.99074	0.645841	50545
0.03	d1_1203_1	d4_1271_1	4	0.367336	0.94645	0.34563	0.335714	0.355546	0.169209	36272
0.03	d1_1203_2	d4_1271_1	4	0.246252	0.952488	0.215034	0.205493	0.224576	0.123688	34014
0.03	d1_1207_1	d4_1271_1	6	0.299957	0.94512	0.299467	0.289101	0.309832	0.142376	34875
0.03	d1_1207_2	d4_1271_1	6	0.366592	0.946328	0.217925	0.208672	0.227177	0.134925	32172
0.03	d1_1268_1	d4_1271_1	10	0.351963	0.943987	0.361851	0.352126	0.371577	0.190462	34353
0.03	d1_1268_2	d4_1271_1	10	0.512749	0.952034	0.365573	0.355936	0.375209	0.195367	45730
0.03	d1_1269_2	d4_1271_1	19	0.963115	0.863075	0.936929	0.93141	0.942447	0.59915	32208
0.03	d1_1269_3	d4_1271_1	12	0.824507	0.940459	0.722602	0.712202	0.733001	0.458766	36879
0.03	d1_1270_1	d4_1271_1	12	0.501621	0.948639	0.366006	0.356375	0.375638	0.19483	44717
0.03	d1_1270_2	d4_1271_1	10	0.360948	0.940308	0.299288	0.289082	0.309494	0.141731	39399
0.03	d1_1271_1	d4_1271_1	7	0.488683	0.947659	0.341915	0.332077	0.351753	0.165179	46613
0.03	d1_1271_2	d4_1271_1	6	0.293527	0.948779	0.268956	0.258667	0.279246	0.132166	36845
0.03	d4_1203_2	d4_1271_1	10	0.800401	0.922986	0.728792	0.719052	0.738533	0.442245	37886
0.03	d4_1203_3	d4_1271_1	9	0.822103	0.915303	0.78723	0.779191	0.795269	0.472596	39832
0.03	d4_1203_4	d4_1271_1	10	0.906906	0.915258	0.911898	0.907308	0.916489	0.542886	40282
0.03	d4_1207_1	d4_1271_1	11	0.97446	0.894413	0.979292	0.977308	0.981276	0.631791	37040
0.03	d4_1207_2	d4_1271_1	14	0.961464	0.887234	0.966772	0.964271	0.969273	0.616572	41052
0.03	d4_1207_3	d4_1271_1	17	0.940508	0.818087	0.928013	0.923709	0.932317	0.591326	42258
0.03	d4_1268_3	d4_1271_1	13	0.553463	0.948477	0.154469	0.142306	0.166631	0.096414	28038
0.03	d4_1269_1	d4_1271_1	20	0.932649	0.838948	0.909487	0.904328	0.914646	0.579997	40712
0.03	d4_1269_2	d4_1271_1	18	0.930337	0.857533	0.903867	0.898513	0.909221	0.578228	40567
0.03	d4_1270_1	d4_1271_1	10	0.600301	0.937045	0.682745	0.672757	0.692733	0.279916	38544
